SubRegion	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM
DENND2D	2	0	1	1	3	1	0	2	2	4	3	5	2	3	1	0	7	7	6	1	10	9	2	5	2	3	3	3	6	4	3	5	5	2	4	1	2	8	13	13	11	18	15	28	15	15	10	25	4	1	3	0	3	6	4	2	1	5	0	2	7	5	3	3	1	4	8	6	3	3	3	1	2	5	4	4	6	5	5	4	6	6	6	5	5	11	4	16	21	19	2
FBXO17	1	2	0	0	0	1	1	0	1	1	1	0	1	2	2	0	2	3	1	3	2	3	2	2	2	0	3	0	1	2	3	1	2	2	1	0	2	4	46	4	1	8	10	9	7	1	1	4	3	0	0	1	1	0	2	1	0	3	2	2	1	1	2	0	2	5	5	1	5	3	0	1	0	1	5	4	2	2	0	1	4	5	2	3	3	6	1	10	10	7	0
GRHL2	1	2	1	0	2	2	1	4	2	1	1	1	1	1	2	2	6	5	7	0	5	6	1	4	3	4	9	2	0	2	6	6	2	2	3	3	2	4	4	11	5	13	10	9	11	14	6	14	5	2	3	0	0	2	4	3	1	5	5	2	6	0	2	4	5	7	3	3	5	0	3	5	3	3	8	8	10	9	4	2	3	9	4	3	9	6	16	15	12	20	3
TRMT2B	1	2	2	1	0	0	0	1	0	4	2	0	1	1	1	3	7	7	7	0	8	10	1	2	3	5	1	2	1	3	4	2	9	2	1	0	0	6	4	5	6	17	13	10	9	6	7	7	2	0	2	2	1	0	2	3	1	2	4	2	6	0	3	2	4	4	1	4	5	2	2	2	2	1	3	4	4	4	9	2	2	4	6	5	7	15	3	18	14	16	2
CHODL	6	0	0	0	0	1	0	2	1	3	1	4	1	2	1	1	2	2	11	1	5	7	3	4	2	0	2	3	1	3	5	7	3	5	3	0	0	4	5	5	8	15	6	13	12	5	5	3	0	4	2	2	0	3	3	3	1	5	4	0	2	2	3	1	6	4	2	2	6	3	2	1	1	2	6	4	1	8	5	2	6	2	8	5	4	7	3	10	16	14	2
MINDY3	7	1	1	1	0	0	0	1	3	4	3	3	2	0	1	1	3	3	5	4	10	8	3	3	1	4	3	7	2	1	9	4	5	0	2	0	1	9	10	13	17	21	7	22	17	8	11	11	6	0	2	1	0	2	6	6	1	3	5	5	2	0	4	2	2	10	6	3	2	4	2	1	2	1	8	5	5	9	6	3	3	8	8	9	5	5	9	16	15	21	1
NRSN2	1	0	1	0	2	2	0	0	1	3	0	1	4	0	0	2	5	3	4	5	2	5	1	3	2	4	1	0	1	3	4	4	2	2	3	3	2	8	54	4	2	5	7	5	7	9	6	5	5	0	0	0	2	0	6	0	0	2	4	3	2	6	1	5	2	2	3	4	3	2	5	1	2	1	6	1	2	5	1	2	2	7	3	7	10	4	7	11	12	10	2
SLC8B1	2	1	1	3	3	2	2	4	3	3	1	4	2	2	5	0	2	4	5	2	11	4	2	4	3	4	1	1	4	1	7	8	7	2	1	3	2	9	10	6	9	18	19	33	11	15	10	18	2	3	1	3	2	7	4	5	0	6	5	3	7	0	4	5	7	6	8	7	9	6	1	4	1	2	2	2	10	10	9	1	1	7	7	9	14	9	6	22	27	18	0
LRRTM4	1	0	0	1	1	1	4	2	5	1	1	1	0	4	4	2	5	2	3	3	6	3	3	8	0	4	5	2	2	0	8	3	4	4	2	4	1	8	12	5	11	15	9	24	8	6	4	12	1	3	2	0	2	2	4	2	1	6	1	4	6	2	5	4	4	9	7	4	4	1	8	4	0	2	6	2	13	10	5	2	4	5	12	11	6	8	9	32	15	15	0
ADAMTS20	1	3	1	1	2	0	0	3	1	1	1	2	1	3	1	1	5	1	3	0	7	6	3	4	1	4	1	0	5	1	0	7	6	0	13	2	1	7	6	8	7	14	16	15	6	6	6	9	0	1	3	5	0	3	4	2	2	2	0	3	3	3	1	1	6	5	3	8	4	4	2	1	0	2	6	5	6	6	5	1	7	3	9	2	7	6	7	23	10	15	3
MZT2B	2	4	3	5	2	10	7	9	13	13	5	7	5	4	7	11	58	14	37	18	40	33	13	18	8	10	3	10	9	8	28	34	26	6	16	7	12	60	55	61	51	50	47	72	48	41	30	52	5	5	10	3	4	6	26	14	8	15	19	16	9	11	22	21	24	36	23	37	26	8	9	7	7	8	22	14	29	32	23	17	22	28	61	73	47	47	31	101	61	98	11
C3orf36	1	3	0	2	1	3	4	4	2	6	3	1	3	2	2	3	5	8	2	1	7	8	3	2	4	3	4	1	4	3	4	5	4	8	3	1	1	19	12	10	11	19	12	20	19	6	11	8	3	3	1	1	1	5	6	5	3	6	5	5	3	1	6	5	2	10	4	7	6	3	1	2	3	0	6	9	9	9	5	6	5	7	8	15	3	5	8	12	8	16	3
CCDC33	0	3	1	2	2	3	2	3	4	5	3	3	2	3	0	1	3	6	5	6	8	5	2	6	1	1	2	4	3	4	5	5	10	3	1	4	2	8	8	7	10	28	12	21	11	18	10	13	1	2	2	2	0	2	3	2	2	8	3	1	5	1	5	1	6	13	10	4	8	1	4	4	6	3	7	4	5	10	7	4	2	4	11	4	9	9	9	15	26	13	3
ZNF703	2	1	1	1	2	1	2	2	2	10	0	2	0	2	2	0	9	2	8	3	11	12	4	5	4	8	2	7	6	2	7	14	10	1	2	0	1	8	8	7	4	19	27	37	19	28	10	12	3	3	4	3	0	6	5	2	2	3	2	1	2	2	3	7	5	18	18	13	13	4	4	4	2	1	2	1	6	8	6	2	7	5	13	10	10	7	13	24	23	22	4
PGGHG	4	0	0	6	0	2	2	0	2	3	0	3	0	0	0	0	2	3	6	1	3	6	3	5	1	5	2	2	3	3	3	3	1	4	1	2	0	5	5	2	7	13	7	11	11	11	5	6	1	0	1	0	2	1	4	1	0	3	2	3	1	4	2	3	1	6	3	1	3	1	1	1	1	3	6	1	5	2	2	1	4	3	2	5	3	4	1	11	7	10	2
HKDC1	1	0	1	4	0	2	2	5	1	5	0	1	1	1	2	3	4	5	6	5	6	9	7	8	2	4	0	1	2	3	11	9	7	1	1	3	4	9	11	13	8	21	12	14	12	12	3	16	2	2	2	3	3	1	4	4	1	3	6	1	3	2	3	4	4	8	7	3	9	4	3	0	1	3	8	3	14	4	5	3	7	7	13	15	12	7	7	20	19	33	4
OPA3	3	2	1	0	0	3	2	2	1	3	0	0	0	3	0	3	6	5	7	1	7	4	5	6	4	0	2	1	7	2	1	15	6	6	4	3	3	7	10	8	6	17	9	11	5	8	7	18	2	1	1	1	1	2	3	1	2	3	2	5	2	2	2	3	1	6	5	10	6	1	2	2	2	7	7	6	9	7	10	3	2	7	4	9	10	6	8	10	13	16	5
NAA50	3	2	2	1	2	1	3	4	2	5	2	0	1	2	4	0	7	3	6	3	8	8	3	9	1	3	3	4	4	4	12	6	2	0	4	2	1	14	8	11	5	24	8	15	14	20	7	15	2	4	2	3	2	4	3	2	1	3	3	5	6	9	2	5	5	7	6	6	7	4	3	4	5	5	8	2	8	4	3	4	5	9	8	5	11	6	15	16	13	18	0
FAM214B	4	0	0	0	2	3	2	0	4	2	0	2	5	0	2	1	5	7	10	5	4	10	3	8	2	3	2	2	4	3	5	9	7	1	2	3	2	9	6	12	7	20	11	21	15	11	6	13	6	1	3	3	1	1	5	4	0	13	4	8	2	2	3	5	4	8	7	8	8	7	2	2	4	3	12	2	8	2	6	3	3	4	11	6	12	4	9	18	14	18	3
EFHC2	3	1	0	1	0	2	0	7	3	4	1	1	1	0	2	0	6	5	3	2	7	5	3	4	4	5	3	2	5	5	11	7	2	3	3	3	1	7	3	7	9	19	12	9	8	19	6	9	1	1	0	1	0	3	2	1	2	9	1	1	6	3	2	2	3	5	2	5	4	4	2	1	2	1	5	8	10	5	4	4	4	11	10	16	5	9	11	19	16	16	0
PLEKHO2	1	1	0	2	0	1	3	1	1	7	0	0	1	3	1	0	6	2	6	1	5	4	0	7	0	4	1	3	4	2	5	4	10	2	1	1	5	8	4	8	9	28	11	26	23	14	13	7	2	1	1	4	1	4	3	3	0	2	2	2	2	1	2	2	1	10	11	10	5	3	3	5	5	3	3	3	5	4	2	2	6	6	8	10	7	7	6	16	15	24	3
EFHD1	9	6	5	2	5	3	1	0	3	6	3	3	1	2	4	2	10	6	6	4	11	3	2	7	9	5	6	8	8	3	11	7	0	4	2	3	5	7	16	15	6	10	10	19	12	8	3	15	13	6	6	8	4	3	7	3	2	0	9	5	6	2	4	3	5	10	5	9	10	19	9	7	14	8	2	8	10	8	5	10	14	13	5	12	10	10	11	23	8	23	2
CXXC4	5	0	1	4	2	4	1	3	6	5	2	0	7	2	2	3	4	7	6	3	13	5	3	7	6	1	4	5	2	3	6	12	6	2	3	1	0	11	15	13	8	23	9	20	19	12	6	8	1	0	3	1	3	7	3	3	0	5	4	3	7	1	4	3	6	5	4	12	6	2	0	1	2	2	7	6	19	10	3	4	8	5	15	8	9	7	9	24	17	23	1
ULBP1	2	1	3	3	7	4	1	4	3	6	2	4	3	0	2	2	6	2	12	7	10	5	6	8	2	7	3	4	1	6	9	10	4	1	4	3	1	13	11	9	11	23	17	18	20	24	10	17	4	4	3	0	2	5	3	11	6	5	6	0	7	3	3	7	3	9	8	11	7	9	6	4	5	3	6	10	15	9	7	0	12	8	7	10	9	11	5	31	20	14	4
WDR82	1	0	1	0	0	2	1	3	2	5	2	6	1	2	1	3	4	2	9	3	6	5	4	7	1	7	1	4	3	2	4	6	5	3	1	2	1	12	5	10	9	18	10	16	23	19	9	12	7	2	4	0	0	6	1	5	1	4	2	4	1	2	1	3	6	8	5	8	11	0	7	1	0	1	11	9	12	5	6	3	3	4	8	10	7	5	8	16	9	17	4
TRAF3IP3	0	0	1	0	0	0	2	1	1	6	4	1	3	1	2	2	4	9	4	2	8	4	4	2	2	0	2	3	1	4	5	6	4	2	3	2	3	6	8	20	10	13	9	18	12	7	2	17	3	0	3	2	0	3	2	2	2	5	4	0	5	1	3	4	1	5	5	7	11	3	0	1	2	1	3	5	4	6	5	2	3	8	10	7	8	10	4	21	25	15	3
REEP4	5	1	2	0	0	4	2	2	0	3	1	0	1	3	1	0	6	2	5	4	5	7	3	9	1	4	3	2	1	4	2	11	11	2	1	3	2	10	13	12	3	18	12	20	16	20	7	13	3	1	1	2	1	2	3	5	1	7	6	3	9	2	3	6	3	3	8	4	17	2	2	1	2	8	5	4	6	6	3	1	4	5	9	2	8	8	6	18	11	19	4
PDCD1LG2	1	0	3	2	9	3	3	3	4	9	6	1	3	1	6	4	8	11	8	8	11	11	6	8	3	8	3	7	8	8	11	8	3	6	5	8	1	19	27	13	13	43	34	39	14	25	13	28	4	4	4	3	1	5	1	7	3	7	6	8	7	2	4	7	10	15	5	15	16	9	5	7	4	5	17	14	12	6	2	8	5	13	20	22	15	14	11	32	29	37	4
UBXN6	1	0	1	0	3	0	1	1	2	3	1	2	2	4	3	3	11	3	7	9	9	9	3	7	1	5	3	4	7	3	8	6	8	2	2	2	0	18	16	12	11	19	8	28	21	17	8	13	4	2	1	2	0	3	4	5	3	3	2	2	3	2	5	5	8	11	8	9	17	8	1	4	4	4	6	5	7	7	6	4	9	5	12	14	7	11	9	17	19	15	0
TTYH3	0	1	0	0	2	1	1	0	1	2	2	2	2	0	3	2	10	8	14	12	8	8	6	10	3	6	1	8	3	2	5	4	5	3	5	2	4	22	20	25	15	30	20	34	28	22	14	20	2	1	1	3	0	3	6	5	3	5	4	2	2	3	2	4	12	13	8	7	9	4	3	2	2	4	2	5	7	6	4	3	2	12	21	22	26	7	13	18	26	28	2
MPIG6B	3	0	1	1	2	0	3	1	3	0	1	3	5	1	2	1	6	5	5	8	7	6	4	4	0	1	1	0	3	5	8	6	6	0	4	3	9	10	6	7	5	14	14	28	17	14	8	24	1	2	2	2	2	3	4	5	2	5	3	5	8	4	5	2	3	13	6	8	13	3	6	1	4	1	6	9	9	9	4	2	4	12	9	6	10	9	5	23	26	15	2
B9D2	4	3	2	3	3	2	2	1	3	2	1	5	1	0	2	4	7	4	9	6	8	8	4	5	2	2	0	3	2	9	10	7	6	2	1	6	1	5	6	11	10	24	16	17	15	8	10	12	4	2	2	1	2	4	5	4	1	1	3	6	5	2	1	3	2	5	4	6	20	3	2	0	0	2	2	15	11	6	4	1	1	5	3	8	9	8	10	19	21	24	5
WDR59	1	1	1	1	2	0	1	2	2	4	1	2	1	4	2	2	4	2	6	3	4	4	3	3	4	3	2	2	3	5	3	5	3	3	2	1	0	14	3	8	10	25	17	9	19	8	6	9	1	0	4	3	2	2	5	2	1	4	5	1	7	1	6	4	2	9	4	4	8	1	2	0	1	2	7	1	6	5	3	4	4	4	3	8	10	6	13	18	24	10	0
KLHL15	7	1	0	0	1	0	0	1	2	0	0	1	3	3	2	0	5	7	3	3	3	5	4	8	2	4	2	3	3	1	0	3	1	0	4	1	1	7	5	7	8	9	8	11	11	7	5	6	1	0	0	2	0	2	2	3	0	1	1	2	4	1	3	2	2	4	3	3	4	2	1	3	3	1	6	1	4	9	3	2	1	4	6	3	12	4	8	15	9	13	1
EEPD1	4	2	1	1	1	1	0	2	1	0	0	6	1	0	4	2	6	3	6	4	6	5	2	5	5	3	1	2	1	3	6	9	2	4	0	2	2	6	6	7	3	23	9	19	11	10	10	15	2	2	1	0	5	2	9	1	0	6	6	3	3	11	4	2	3	13	6	8	2	1	5	5	2	1	8	4	5	9	3	6	2	6	8	9	11	9	2	16	20	17	4
DUSP16	0	1	0	1	2	0	1	1	1	4	0	2	1	2	4	0	1	5	5	2	1	3	2	4	3	4	2	0	3	3	11	6	3	2	0	4	7	10	6	3	11	17	7	16	14	7	6	14	1	0	3	1	1	5	1	1	0	3	3	3	3	2	3	3	2	5	2	3	7	0	1	0	0	1	6	7	26	2	2	2	3	7	10	10	9	7	4	13	15	14	0
APOL5	2	3	1	1	3	2	3	3	1	3	1	1	2	4	5	1	6	4	6	1	6	5	2	5	3	5	2	2	3	6	8	6	7	3	3	4	3	5	10	10	6	14	13	24	13	10	3	15	2	0	3	1	1	4	3	4	1	6	5	3	10	3	1	5	2	11	5	16	10	2	2	1	2	0	6	5	3	9	3	1	3	6	10	11	7	8	8	18	22	12	1
BHLHE41	5	3	2	2	3	3	2	1	5	6	2	3	2	0	1	2	7	5	5	4	10	9	5	7	1	6	2	1	8	5	11	6	4	1	2	5	4	11	19	8	19	21	30	27	22	19	11	31	4	2	5	0	3	4	5	4	1	5	2	1	6	2	4	10	2	9	13	9	9	13	10	5	4	6	6	6	3	8	9	3	13	10	12	26	13	6	9	28	25	25	4
HMGN5	2	0	2	1	1	1	1	1	3	1	1	1	1	2	2	0	5	1	8	2	4	5	11	3	2	2	3	1	1	7	2	4	3	2	0	2	1	6	15	9	6	9	10	11	5	6	6	10	0	2	2	2	3	2	1	2	0	3	3	1	4	3	6	4	2	6	1	4	8	1	0	3	3	0	2	6	6	3	6	3	2	7	9	8	8	8	3	19	13	17	2
AKNA	1	0	0	2	3	2	1	2	0	3	0	1	3	0	1	1	3	3	0	3	8	2	8	9	0	2	1	1	0	1	5	7	7	3	1	2	5	5	3	11	6	25	12	17	11	6	3	4	1	0	5	0	1	2	5	2	0	3	1	3	5	2	1	3	4	4	6	6	9	0	3	0	1	4	4	3	1	6	4	2	3	6	10	3	5	8	6	13	7	11	2
TUBB1	1	0	2	1	1	1	1	1	1	1	2	2	0	2	1	2	7	7	5	2	1	7	1	4	1	3	2	1	1	7	3	5	4	0	3	0	5	1	6	0	8	6	8	11	3	7	3	10	2	3	0	2	0	2	1	1	1	8	21	3	1	3	2	2	3	2	2	2	10	1	0	2	1	0	6	8	4	3	6	1	4	6	2	8	8	3	4	12	15	10	1
SYNC	1	1	3	1	0	3	4	0	1	2	1	2	0	2	0	4	6	2	6	3	3	4	2	5	3	2	0	4	5	1	7	3	11	2	5	3	5	6	15	11	12	14	12	34	10	7	3	20	3	1	2	0	1	3	4	4	2	6	2	1	3	1	2	2	3	7	8	11	8	6	4	1	2	0	5	1	6	5	4	2	3	4	12	8	5	6	3	16	17	16	1
GDPD5	1	3	1	1	4	4	2	1	1	4	1	1	1	2	4	0	4	0	9	4	6	5	2	6	3	2	0	2	6	4	4	8	6	2	0	3	2	8	10	6	9	14	6	19	15	13	6	7	2	0	2	1	0	2	4	1	0	6	5	2	1	2	3	1	4	6	5	7	5	1	2	1	3	3	15	4	8	5	3	3	0	8	8	7	7	11	5	16	11	13	1
STMN4	2	5	4	2	4	3	3	1	1	4	1	0	2	5	4	4	7	9	12	3	10	10	4	7	1	5	1	5	9	5	10	10	8	2	5	4	6	9	15	12	17	31	20	29	21	18	16	13	5	0	4	1	5	3	6	4	4	8	7	5	7	8	7	8	10	7	11	8	9	6	5	7	7	8	10	12	6	12	7	4	6	14	13	15	22	8	6	29	23	23	4
PLA2G12A	3	1	0	1	5	3	1	2	3	9	1	0	2	5	2	6	6	1	6	4	9	7	4	8	0	1	6	3	6	2	6	5	5	2	4	3	2	8	14	16	11	19	9	23	11	11	10	17	2	2	1	1	3	2	2	4	1	5	3	4	5	2	5	1	5	4	4	12	13	1	0	4	4	2	8	4	5	5	4	3	6	6	12	11	9	4	7	26	15	33	4
OR5V1	1	1	0	1	7	3	3	0	1	5	1	6	1	3	2	2	7	4	5	1	5	4	3	5	2	2	1	1	4	2	5	4	1	6	2	2	4	10	14	10	15	17	12	12	18	7	14	21	2	2	1	0	1	4	1	2	1	9	4	2	2	2	1	2	2	6	4	5	8	3	0	3	2	0	9	4	8	7	2	7	0	7	9	8	10	8	15	14	14	19	2
DDX17	8	7	11	5	4	7	2	3	7	8	1	2	3	3	3	4	9	6	16	8	12	5	5	12	7	18	11	8	21	7	7	8	10	3	3	4	7	21	17	22	21	41	38	57	40	31	15	40	11	6	5	6	8	12	14	9	2	4	5	3	9	6	10	8	16	17	16	11	15	13	13	18	8	13	8	6	9	9	15	8	19	13	16	21	22	20	12	46	28	50	12
APOL2	1	1	0	2	3	1	1	0	3	2	1	2	3	2	1	1	7	4	5	4	7	8	1	3	3	1	2	5	3	3	5	6	2	2	1	3	0	8	12	13	8	26	24	13	8	12	7	15	3	1	2	4	1	3	1	4	1	3	4	4	5	2	3	2	2	7	10	7	7	2	2	2	5	3	1	7	8	7	4	1	4	7	9	1	12	4	6	22	13	14	4
MAP4	2	2	4	0	3	2	2	2	3	3	3	2	2	2	3	0	3	9	8	4	2	3	3	3	6	6	2	4	6	5	6	8	12	2	3	4	0	12	13	18	9	25	14	28	13	10	10	6	1	1	5	5	1	2	4	7	1	4	3	1	4	2	2	1	5	10	5	6	11	5	4	5	0	6	8	3	5	10	6	12	4	6	6	10	6	9	11	22	13	26	5
ZNF696	2	2	1	4	1	2	0	5	2	10	1	2	6	2	6	5	6	8	9	1	4	12	2	3	2	5	2	4	3	3	3	2	8	1	4	6	2	18	14	8	12	13	23	20	21	19	9	14	3	3	1	4	3	7	8	5	1	2	4	4	8	2	3	5	7	8	8	7	13	2	2	4	3	3	10	8	8	8	6	3	5	9	12	11	11	7	9	22	21	22	3
OR2J2	3	1	0	2	4	0	3	1	1	3	0	1	1	2	1	1	4	6	7	4	8	7	1	6	4	5	2	6	2	7	7	7	4	4	1	5	5	12	14	8	9	7	11	17	12	8	17	14	2	1	0	1	2	6	7	5	2	6	2	5	7	2	4	2	6	11	2	10	13	2	2	3	1	3	6	4	8	6	4	7	1	11	10	4	6	10	5	13	21	29	1
TRIM8	2	0	0	0	2	1	3	0	3	8	0	1	2	2	0	1	9	2	2	3	6	5	1	1	4	1	3	4	5	3	2	8	3	3	0	0	1	13	16	16	12	11	16	11	10	8	3	13	2	1	2	0	1	4	4	0	2	1	1	3	5	0	3	1	4	4	3	10	5	1	3	2	6	6	8	2	9	13	3	4	7	2	17	15	14	11	14	20	16	23	4
TSC22D4	3	3	2	1	1	2	2	3	1	8	0	1	4	0	2	3	6	7	9	7	8	11	4	7	7	4	3	4	7	7	8	9	6	2	0	4	3	17	17	6	19	23	17	33	23	30	14	24	7	3	4	1	3	3	10	4	4	12	5	2	8	4	11	12	7	7	11	15	13	6	3	4	5	7	7	4	15	9	6	4	5	6	13	20	12	15	10	35	15	21	3
OR14J1	2	0	0	1	2	1	3	3	2	0	0	2	2	0	2	1	1	4	4	6	7	4	1	1	3	4	1	1	4	4	6	8	2	2	1	0	0	6	7	7	6	12	11	12	9	13	8	9	1	0	1	1	1	1	3	1	0	4	2	2	3	0	1	3	2	8	1	3	4	1	3	0	2	2	19	5	4	6	2	1	3	6	4	4	8	5	5	15	14	11	2
PHACTR1	1	1	0	3	2	0	1	2	0	6	2	3	6	1	1	2	7	2	9	3	5	8	4	2	2	3	1	2	2	1	5	6	6	2	4	3	5	9	10	8	11	13	8	13	23	10	14	10	0	1	1	0	2	6	3	2	3	5	3	3	0	0	5	5	6	3	2	8	5	5	2	3	6	0	7	5	8	5	6	3	2	4	8	6	14	5	9	17	17	17	0
PPP1R14C	1	1	2	0	6	0	4	1	3	2	1	2	3	1	1	3	4	4	5	3	4	7	5	7	3	3	0	0	4	4	4	7	5	1	2	1	2	17	7	11	13	14	17	13	10	8	4	11	1	3	1	1	1	1	14	3	3	5	3	2	2	5	4	5	4	7	7	6	9	4	2	0	0	1	6	5	11	1	3	0	0	7	8	9	11	8	4	18	13	15	0
OR12D3	0	1	2	1	2	0	3	0	3	7	2	3	2	0	2	2	5	6	8	4	7	2	4	5	4	2	4	3	3	1	8	4	7	3	1	4	2	4	7	5	7	14	14	12	13	15	7	10	1	0	2	3	1	1	1	1	1	1	9	1	6	4	0	2	10	3	1	6	6	1	0	3	1	0	13	6	6	6	1	4	2	7	8	8	10	15	6	13	18	20	1
SPACA1	1	2	1	2	2	3	2	3	2	3	0	2	0	2	1	5	8	3	7	5	8	9	4	4	1	4	1	3	3	4	5	5	9	1	7	5	6	11	10	10	13	22	16	20	16	25	8	20	4	3	3	2	2	5	3	2	1	4	2	4	5	2	4	5	4	11	4	7	7	1	5	3	3	7	4	11	10	7	2	1	2	11	15	12	17	12	4	25	17	20	2
KRTAP1-3	0	0	1	2	1	1	3	2	5	0	0	2	4	3	2	1	5	1	8	0	6	7	4	2	1	3	1	6	2	3	4	5	0	2	2	1	2	5	9	10	9	10	16	15	8	22	7	8	3	1	3	0	1	3	1	1	2	6	4	6	9	4	4	2	6	4	3	3	2	1	3	1	2	3	7	2	4	1	4	2	2	6	10	5	6	7	6	19	9	12	3
RAB1B	0	3	1	2	2	0	1	3	6	3	1	0	2	2	3	0	11	8	10	6	6	11	2	7	2	2	3	2	7	3	7	6	7	1	3	5	2	15	21	8	14	16	16	21	16	13	17	25	2	1	0	2	1	9	4	6	2	3	1	4	5	7	5	3	7	10	8	8	4	4	3	3	4	2	8	8	8	5	7	3	11	9	8	10	12	8	8	25	17	26	4
HNRNPA1	2	2	3	6	5	5	3	7	13	13	3	3	6	3	2	6	16	14	24	4	14	15	9	14	4	8	1	8	10	14	17	16	18	8	6	8	7	22	20	23	25	36	25	48	31	35	14	37	7	5	5	2	5	8	4	13	5	12	11	9	9	9	11	11	14	14	20	21	20	10	6	6	4	6	30	8	20	11	13	16	10	27	17	20	26	15	12	51	40	53	4
FAHD1	1	0	1	2	1	2	1	2	1	4	0	1	3	2	9	1	5	6	8	1	7	2	1	7	2	4	1	3	3	2	11	7	4	1	2	2	3	9	9	5	13	10	8	11	11	8	2	16	2	1	2	2	0	1	5	3	2	5	2	2	9	5	2	8	2	4	5	2	9	5	3	2	0	3	5	3	7	8	8	3	4	9	9	5	4	9	6	21	15	11	2
TEX12	1	0	1	2	2	0	1	2	2	1	0	2	2	1	2	0	5	9	6	0	9	6	2	4	2	3	1	4	3	5	9	3	9	4	2	3	3	14	8	10	10	10	12	18	7	9	4	9	4	1	1	2	1	7	4	3	1	5	1	4	4	1	4	5	5	8	7	9	8	2	5	2	4	3	6	4	6	4	3	4	2	4	8	9	11	15	4	10	10	23	1
SH3BGRL3	2	0	2	3	2	4	2	4	0	4	3	0	4	1	2	0	5	6	5	4	4	3	5	9	2	4	4	4	4	2	4	7	7	1	5	1	1	13	17	7	11	14	20	21	13	19	13	16	4	1	0	4	2	6	5	0	2	6	1	3	5	4	1	2	9	7	6	7	3	2	4	0	3	9	1	0	7	12	5	2	0	3	18	13	6	8	11	16	16	20	3
PMFBP1	4	2	0	2	2	2	4	1	3	8	5	6	3	1	6	4	4	7	6	5	14	5	12	10	7	8	5	4	5	3	12	9	11	5	4	5	5	17	15	20	18	37	21	34	21	18	20	25	4	2	2	3	1	5	13	5	2	12	9	11	8	8	6	3	7	22	11	13	13	6	2	8	10	4	12	9	12	10	8	8	8	10	12	9	8	16	15	38	26	31	4
RNF208	1	2	0	1	0	0	2	0	2	3	1	3	1	0	0	3	9	5	2	5	6	4	3	10	1	3	2	4	2	3	3	1	6	1	2	2	1	8	67	10	17	18	15	17	12	8	10	10	4	0	0	1	1	5	6	1	0	3	4	2	4	11	3	2	3	9	6	3	5	2	2	2	2	1	8	2	5	3	7	2	8	3	12	13	8	8	8	9	9	18	3
PLVAP	1	1	0	3	0	1	1	6	0	3	1	3	1	1	2	1	2	3	1	3	4	5	4	8	1	0	1	3	4	6	3	4	7	4	4	1	2	9	10	8	8	13	18	18	10	9	3	4	3	1	0	2	1	1	4	3	3	3	5	2	5	2	2	3	4	7	7	3	4	3	4	0	2	0	10	4	5	6	7	2	1	7	6	6	7	10	3	18	10	11	0
ALPG	0	2	5	0	1	4	3	2	3	5	2	2	2	1	3	1	3	5	7	5	8	5	7	9	8	0	1	3	0	2	4	5	6	5	4	8	2	10	8	9	12	18	8	16	19	10	8	15	3	1	1	3	3	2	6	1	3	4	5	5	3	4	3	1	3	4	4	12	11	2	4	5	0	0	8	4	8	10	7	4	2	9	8	8	17	13	6	18	10	16	3
GABARAPL1	2	0	2	2	0	1	1	1	1	1	0	2	3	4	3	1	7	3	15	3	4	4	2	6	0	3	5	7	3	2	3	4	5	3	3	4	1	12	17	6	7	18	10	16	8	11	10	24	3	0	1	1	1	1	4	2	0	2	4	5	5	3	3	5	7	9	7	6	3	5	0	2	3	2	7	4	5	7	5	4	6	4	9	11	13	9	7	14	18	26	0
